Index	Longitude	Latitude	Depth	Salinity_current	Temperature_current	Salinity_future	Temperature_future	Fucus_vesiculosus_bio	Idotea_baltica_abu	POINT_X	POINT_Y
1673	22.9737	58.3709	3.2	5.1490149498	18.5837230682	3.5947737694	19.2021522522	1.13	0.00	439946.339599996	6470504.2303
1674	22.97371	58.37799	0.5	5.1387138367	18.3972072601	3.5936176777	18.9944477081	0.00	0.00	439959.006300002	6471293.80009999
1675	22.97376	58.35629	2.5	5.1599712372	18.8261756897	3.5946159363	19.4709720612	101.86	86.00	439924.955499999	6468877.1332
1676	22.97377	58.7679	7.1	5.4281320572	19.0456619263	3.424090147	20.1187820435	0.00	0.00	440626.910899996	6514717.0507
1677	22.9738	58.371	4	5.1490149498	18.5837230682	3.5947737694	19.2021522522	0.00	0.00	439952.361000001	6470515.2773
1678	22.97386	58.72974	7.3	5.4360070229	19.069601059	3.4365348816	20.1169929504	0.00	0.00	440567.097999997	6510467.0797
1679	22.97387	58.72975	7.7	5.4360070229	19.069601059	3.4365348816	20.1169929504	0.00	0.00	440567.694200001	6510468.18459999
1680	22.9739	58.35639	2.5	5.1599712372	18.8261756897	3.5946159363	19.4709720612	178.29	0.00	439933.320699997	6468888.14429999
1681	22.9739	58.35639	2.5	5.1599712372	18.8261756897	3.5946159363	19.4709720612	445.15	0.00	439933.320699997	6468888.14429999
1682	22.9739	58.35639	3.1	5.1599712372	18.8261756897	3.5946159363	19.4709720612	34.73	0.00	439933.320699997	6468888.14429999
1683	22.9739	58.76793	7.4	5.4281320572	19.0456619263	3.424090147	20.1187820435	0.00	0.00	440634.482600003	6514720.2767
1684	22.97396	58.37284	1.4	5.146065712	18.5103702545	3.5950746536	19.1199207306	139.54	0.00	439964.857299998	6470720.04589999
1685	22.97418	58.68516	7.1	5.4488463402	19.1244411469	3.4636416435	20.1031341553	0.00	0.00	440509.696699999	6505501.943
1686	22.9742	58.36943	0.3	5.1513719559	18.6353855133	3.5947730541	19.2593460083	0.00	0.00	439973.090999998	6470340.07609999
1687	22.9742	58.36943	0.5	5.1513719559	18.6353855133	3.5947730541	19.2593460083	178.84	50.00	439973.090999998	6470340.07609999
1688	22.97451	58.72951	7.4	5.4364099503	19.0681114197	3.4368903637	20.1163673401	0.00	0.00	440604.3508	6510440.8889
1689	22.97465	58.74128	6.9	5.432539463	19.0645217896	3.4324543476	20.1181182861	0.00	0.00	440632.4978	6511751.59059999
1690	22.97467	58.68517	7.3	5.4488463402	19.1244411469	3.4636416435	20.1031341553	0.00	0.00	440538.127999998	6505502.6222
1691	22.97473	58.35866	2.7	5.1608715057	18.8517189026	3.5943439007	19.5013904572	0.00	0.00	439985.7685	6469140.19999999
1692	22.97482	58.7684	7.2	5.429432869	19.0430278778	3.4209046364	20.1156158447	0.00	0.00	440688.505599997	6514771.8071
1693	22.97498	58.74103	7	5.432539463	19.0645217896	3.4324543476	20.1181182861	0.00	0.00	440651.177699998	6511723.45609999
1694	22.97498	58.74154	7.1	5.432539463	19.0645217896	3.4324543476	20.1181182861	0.00	0.00	440652.045699998	6511780.2549
1695	22.97506	58.60894	3	5.4303617477	19.294342041	3.3680233955	20.1707172394	0.00	0.00	440431.012100003	6497012.65729999
1696	22.97595	58.61136	4.7	5.4303541183	19.2911834717	3.365231514	20.1669044495	0.00	0.00	440486.849299997	6497281.37759999
1697	22.976	58.34438	7	5.1465058327	18.4336032867	3.6002876759	18.981306076	0.00	0.00	440035.822899997	6467548.77189999
1698	22.97624	58.35712	2.5	5.1624894142	18.8960533142	3.5939860344	19.5531959534	0.00	0.00	440071.531800001	6468967.3478
1699	22.97686	58.36426	4.5	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440119.951700001	6469761.9409
1700	22.97691	58.36405	4	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	47.00	440122.521099999	6469738.50959999
1701	22.97696	58.36414	4.7	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440125.600000001	6469748.48779999
1702	22.97712	58.36402	5	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440134.759599998	6469734.98119999
1703	22.97715	58.36404	2.9	5.1570806503	18.7695274353	3.5943882465	19.4101085663	1.11	0.00	440136.5493	6469737.18169999
1704	22.97716	58.36404	4.7	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440137.134499996	6469737.1728
1705	22.97719	58.36404	5	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440138.890100002	6469737.146
1706	22.9772	58.36393	4.5	5.1589651108	18.8124046326	3.5943014622	19.4582862854	0.00	0.00	440139.288500003	6469724.8869
1707	22.97722	58.36402	5.1	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	117.50	440140.6118	6469734.89189999
1708	22.97722	58.37177	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	807.47	0.00	440153.7729	6470597.97199999
1709	22.97723	58.36396	4.6	5.1589651108	18.8124046326	3.5943014622	19.4582862854	0.00	0.00	440141.0951	6469728.20109999
1710	22.97723	58.37208	1.5	5.1464118958	18.5568523407	3.5939822197	19.1705360413	207.19	0.00	440154.884400002	6470632.48629999
1711	22.97724	58.36403	3.3	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440141.799199998	6469735.9877
1712	22.97724	58.36403	4	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.42	0.00	440141.799199998	6469735.9877
1713	22.97724	58.36405	4.5	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440141.8332	6469738.2151
1714	22.97725	58.36402	4	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440142.367499999	6469734.8652
1715	22.97725	58.36405	4.1	5.1570806503	18.7695274353	3.5943882465	19.4101085663	3.12	0.00	440142.418399997	6469738.20609999
1716	22.97725	58.37195	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	1463.31	0.00	440155.833800002	6470617.991
1717	22.97726	58.36405	4	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440143.003600001	6469738.1972
1718	22.97726	58.36405	4.5	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440143.003600001	6469738.1972
1719	22.97726	58.36405	5	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440143.003600001	6469738.1972
1720	22.97726	58.36405	6	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440143.003600001	6469738.1972
1721	22.97728	58.37205	0.9	5.1464118958	18.5568523407	3.5939822197	19.1705360413	0.00	0.00	440157.758900001	6470629.10069999
1722	22.97728	58.37205	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	194.49	0.00	440157.758900001	6470629.10069999
1723	22.9773	58.36398	4.6	5.1589651108	18.8124046326	3.5943014622	19.4582862854	0.00	0.00	440145.225599996	6469730.366
1724	22.97731	58.36401	4	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440145.8618	6469733.69799999
1725	22.97732	58.36411	4.3	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	0.00	440146.616800002	6469744.82559999
1726	22.97732	58.36411	4.5	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	43.00	440146.616800002	6469744.82559999
1727	22.97732	58.36411	4.7	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	43.00	440146.616800002	6469744.82559999
1728	22.97733	58.3719	1.3	5.1464118958	18.5568523407	3.5939822197	19.1705360413	3.78	0.00	440160.4296	6470612.3513
1729	22.97733	58.37194	1.3	5.1464118958	18.5568523407	3.5939822197	19.1705360413	403.47	0.00	440160.497500002	6470616.806
1730	22.97734	58.37195	1.5	5.1464118958	18.5568523407	3.5939822197	19.1705360413	134.52	0.00	440161.099600002	6470617.9107
1731	22.97735	58.37171	1.5	5.1464118958	18.5568523407	3.5939822197	19.1705360413	171.99	0.00	440161.277099996	6470591.1741
1732	22.97736	58.36403	4.5	5.1570806503	18.7695274353	3.5943882465	19.4101085663	0.00	50.00	440148.8218	6469735.88069999
1733	22.97736	58.37188	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	298.01	0.00	440162.150899998	6470610.0973
1734	22.97736	58.37188	1.5	5.1464118958	18.5568523407	3.5939822197	19.1705360413	45.73	0.00	440162.150899998	6470610.0973
1735	22.97736	58.37196	1.7	5.1464118958	18.5568523407	3.5939822197	19.1705360413	694.51	0.00	440162.286700002	6470619.00649999
1736	22.97737	58.36384	4.2	5.1589651108	18.8124046326	3.5943014622	19.4582862854	0.00	47.00	440149.084399998	6469714.7124
1737	22.97737	58.36384	4.9	5.1589651108	18.8124046326	3.5943014622	19.4582862854	0.00	0.00	440149.084399998	6469714.7124
1738	22.97737	58.36384	5	5.1589651108	18.8124046326	3.5943014622	19.4582862854	0.00	0.00	440149.084399998	6469714.7124
1739	22.97739	58.37189	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	204.43	0.00	440163.923100002	6470611.1842
1740	22.97739	58.37196	1.3	5.1464118958	18.5568523407	3.5939822197	19.1705360413	0.00	0.00	440164.042000003	6470618.97969999
1741	22.9774	58.37165	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	13.66	94.00	440164.100699998	6470584.44759999
1742	22.9774	58.37193	1.2	5.1464118958	18.5568523407	3.5939822197	19.1705360413	16.89	0.00	440164.576099999	6470615.6299
1743	22.97742	58.36396	5	5.1589651108	18.8124046326	3.5943014622	19.4582862854	0.00	0.00	440152.214299999	6469728.03159999
1744	22.97742	58.37196	0.7	5.1464118958	18.5568523407	3.5939822197	19.1705360413	279.68	0.00	440165.797200001	6470618.953
1745	22.97746	58.36396	4.2	5.1589651108	18.8124046326	3.5943014622	19.4582862854	0.00	0.00	440154.555100001	6469727.9959
1746	22.97746	58.36396	5	5.1589651108	18.8124046326	3.5943014622	19.4582862854	0.00	0.00	440154.555100001	6469727.9959
1747	22.97746	58.36396	5	5.1589651108	18.8124046326	3.5943014622	19.4582862854	0.00	0.00	440154.555100001	6469727.9959
1748	22.97746	58.37207	1.5	5.1464118958	18.5568523407	3.5939822197	19.1705360413	129.78	0.00	440168.324299998	6470631.1675
1749	22.97747	58.37195	0.6	5.1464118958	18.5568523407	3.5939822197	19.1705360413	0.00	0.00	440168.705700002	6470617.7947
1750	22.9775	58.36357	4.5	5.1589651108	18.8124046326	3.5943014622	19.4582862854	0.00	0.00	440156.233900003	6469684.5278
1751	22.9775	58.37206	1.5	5.1464118958	18.5568523407	3.5939822197	19.1705360413	12.20	25.00	440170.647699996	6470630.0181
1752	22.97751	58.37186	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	307.15	0.00	440170.893200002	6470607.7362
1753	22.97753	58.37194	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	17.87	0.00	440172.199199996	6470616.62759999
1754	22.97759	58.37182	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	790.02	0.00	440175.505999997	6470603.2102
1755	22.97759	58.37182	1.5	5.1464118958	18.5568523407	3.5939822197	19.1705360413	0.00	0.00	440175.505999997	6470603.2102
1756	22.97759	58.37182	2	5.1464118958	18.5568523407	3.5939822197	19.1705360413	95.42	0.00	440175.505999997	6470603.2102
1757	22.97759	58.37183	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	961.42	0.00	440175.523000001	6470604.32389999
1758	22.9776	58.37183	1.3	5.1464118958	18.5568523407	3.5939822197	19.1705360413	1487.36	0.00	440176.108099997	6470604.31489999
1759	22.97762	58.37196	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	500.25	0.00	440177.498899996	6470618.77459999
1760	22.97762	58.37196	1.5	5.1464118958	18.5568523407	3.5939822197	19.1705360413	741.79	0.00	440177.498899996	6470618.77459999
1761	22.97764	58.36721	1	5.1547937393	18.7182731628	3.5944566727	19.3527584076	6.37	0.00	440170.605899997	6470089.7721
1762	22.97764	58.37188	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	764.64	0.00	440178.533299997	6470609.8475
1763	22.97773	58.37185	1.2	5.1464118958	18.5568523407	3.5939822197	19.1705360413	1085.74	0.00	440183.748099997	6470606.4263
1764	22.97773	58.37185	1.4	5.1464118958	18.5568523407	3.5939822197	19.1705360413	1067.22	0.00	440183.748099997	6470606.4263
1765	22.97773	58.37185	2	5.1464118958	18.5568523407	3.5939822197	19.1705360413	763.54	0.00	440183.748099997	6470606.4263
1766	22.97773	58.37195	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	1385.51	0.00	440183.917900003	6470617.5628
1767	22.97777	58.37182	1.5	5.1464118958	18.5568523407	3.5939822197	19.1705360413	0.00	0.00	440186.037600003	6470603.04969999
1768	22.97787	58.3718	0.9	5.1464118958	18.5568523407	3.5939822197	19.1705360413	135.06	0.00	440191.854500003	6470600.73319999
1769	22.9779	58.36395	3.5	5.1582164764	18.7995624542	3.5941727161	19.4445934296	31.26	0.00	440180.287699997	6469726.48979999
1770	22.9779	58.36395	4.5	5.1582164764	18.7995624542	3.5941727161	19.4445934296	0.00	0.00	440180.287699997	6469726.48979999
1771	22.9779	58.36395	4.5	5.1582164764	18.7995624542	3.5941727161	19.4445934296	0.00	0.00	440180.287699997	6469726.48979999
1772	22.9779	58.36395	5.5	5.1582164764	18.7995624542	3.5941727161	19.4445934296	0.00	0.00	440180.287699997	6469726.48979999
1773	22.97804	58.37182	1.1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	0.00	0.00	440201.834899999	6470602.809
1774	22.97807	58.36389	4	5.1603717804	18.8481960297	3.5940785408	19.4993534088	0.00	0.00	440190.134599998	6469719.6563
1775	22.97816	58.61265	5.4	5.4303197861	19.2897281647	3.3635029793	20.164937973	0.00	0.00	440617.463299997	6497423.08359999
1776	22.97819	58.3702	0.3	5.1496076584	18.6048946381	3.5944764614	19.2267875671	275.54	0.00	440207.8627	6470422.26359999
1777	22.97819	58.3702	0.5	5.1496076584	18.6048946381	3.5944764614	19.2267875671	0.00	0.00	440207.8627	6470422.26359999
1778	22.97825	58.36405	4.5	5.1582164764	18.7995624542	3.5941727161	19.4445934296	0.00	0.00	440200.939999997	6469737.31419999
1779	22.97845	58.37175	1	5.1464118958	18.5568523407	3.5939822197	19.1705360413	11.91	0.00	440225.704800002	6470594.64799999
1780	22.9786	58.37149	0.7	5.1464118958	18.5568523407	3.5939822197	19.1705360413	897.35	0.00	440234.0401	6470565.5593
1781	22.979	58.78856	4.3	5.4156837463	19.0081615448	3.3704917431	20.0841255188	0.00	0.00	440964.497599996	6517013.35909999
1782	22.97917	58.36153	5	5.1619038582	18.8833942413	3.5939819813	19.5391788483	16.64	0.00	440250.508500002	6469455.8541
1783	22.9792	58.3615	4	5.1619038582	18.8833942413	3.5939819813	19.5391788483	0.00	0.00	440252.2135	6469452.48649999
1784	22.97945442	58.36709139	4.2	5.1556301117	18.7423171997	3.594233036	19.3804759979	0.00	0.00	440276.578199997	6470074.9461
1785	22.97952	58.37092	0.5	5.1496076584	18.6048946381	3.5944764614	19.2267875671	0.00	0.00	440286.902800001	6470501.26179999
1786	22.979656	58.369542	3	5.1496076584	18.6048946381	3.5944764614	19.2267875671	0.00	0.00	440292.525700002	6470347.6794
1787	22.97969	58.95044	2.1	5.8702635765	17.8844261169	4.2385468483	19.1112709045	84.78	47.00	441278.652199998	6535041.8409
1788	22.97971	58.35899	4	5.1637482643	18.9274806976	3.5937838554	19.5895996094	0.00	0.00	440277.809500001	6469172.50569999
1789	22.979871	58.36703799	2.9	5.1556301117	18.7423171997	3.594233036	19.3804759979	0.00	25.00	440300.864600002	6470068.6284
1790	22.98015	58.3704	1	5.149866581	18.618183136	3.5942032337	19.2425403595	0.75	0.00	440322.883699998	6470442.7912
1791	22.98017	58.37014	0.8	5.149866581	18.618183136	3.5942032337	19.2425403595	98.66	0.00	440323.613700002	6470413.81839999
1792	22.98017	58.37014	1.5	5.149866581	18.618183136	3.5942032337	19.2425403595	11.99	0.00	440323.613700002	6470413.81839999
1793	22.9802	58.3704	1	5.149866581	18.618183136	3.5942032337	19.2425403595	0.00	15.67	440325.809299997	6470442.7467
1794	22.98029	58.37054	1	5.149866581	18.618183136	3.5942032337	19.2425403595	460.03	0.00	440331.312299996	6470458.2578
1795	22.98029	58.37054	1	5.149866581	18.618183136	3.5942032337	19.2425403595	70.87	0.00	440331.312299996	6470458.2578
1796	22.98029	58.37054	1	5.149866581	18.618183136	3.5942032337	19.2425403595	242.51	0.00	440331.312299996	6470458.2578
1797	22.98029	58.37054	2	5.149866581	18.618183136	3.5942032337	19.2425403595	0.63	94.00	440331.312299996	6470458.2578
1798	22.98032	58.36282	6.1	5.1603717804	18.8481960297	3.5940785408	19.4993534088	33.94	94.00	440319.997199997	6469598.4915
1799	22.98034	58.37041	1	5.149866581	18.618183136	3.5942032337	19.2425403595	0.00	0.00	440334.017800003	6470443.7358
1800	22.98037	58.37055	1	5.149866581	18.618183136	3.5942032337	19.2425403595	53.51	0.00	440336.010099999	6470459.30029999
1801	22.98038774	58.36701301	1.8	5.1556301117	18.7423171997	3.594233036	19.3804759979	80.31	25.00	440331.060199998	6470065.3867
1802	22.98046	58.37058	1	5.149866581	18.618183136	3.5942032337	19.2425403595	150.00	23.50	440341.326899997	6470462.5612
1803	22.9805	58.37042	1	5.149866581	18.618183136	3.5942032337	19.2425403595	3.87	0.00	440343.396499998	6470444.70719999
1804	22.9805	58.37046	1	5.149866581	18.618183136	3.5942032337	19.2425403595	198.25	25.00	440343.464199997	6470449.1618
1805	22.98053	58.37047	1	5.149866581	18.618183136	3.5942032337	19.2425403595	0.00	0.00	440345.2364	6470450.24879999
1806	22.98053	58.3705	1.5	5.149866581	18.618183136	3.5942032337	19.2425403595	317.50	94.00	440345.287199996	6470453.58969999
1807	22.98054	58.3705	1.5	5.149866581	18.618183136	3.5942032337	19.2425403595	70.81	0.00	440345.872299999	6470453.5808
1808	22.98055	58.37057	1	5.149866581	18.618183136	3.5942032337	19.2425403595	0.00	0.00	440346.575900003	6470461.36749999
1809	22.98056	58.37042	1	5.149866581	18.618183136	3.5942032337	19.2425403595	0.00	47.00	440346.907099999	6470444.65379999
1810	22.98056	58.37042	1.1	5.149866581	18.618183136	3.5942032337	19.2425403595	0.00	0.00	440346.907099999	6470444.65379999
1811	22.98056	58.37042	1.3	5.149866581	18.618183136	3.5942032337	19.2425403595	106.88	0.00	440346.907099999	6470444.65379999
1812	22.98056	58.37046	1.2	5.149866581	18.618183136	3.5942032337	19.2425403595	48.49	15.67	440346.974799998	6470449.10839999
1813	22.98057	58.37044	1.6	5.149866581	18.618183136	3.5942032337	19.2425403595	564.13	47.00	440347.526100002	6470446.8722
1814	22.98059	58.37045	1	5.149866581	18.618183136	3.5942032337	19.2425403595	38.17	47.00	440348.713200002	6470447.9681
1815	22.9806	58.37045	1.4	5.149866581	18.618183136	3.5942032337	19.2425403595	97.86	94.00	440349.298299998	6470447.95919999
1816	22.9806	58.37051	1	5.149866581	18.618183136	3.5942032337	19.2425403595	81.49	0.00	440349.399899996	6470454.6411
1817	22.9806	58.37067	0.9	5.149866581	18.618183136	3.5942032337	19.2425403595	0.00	0.00	440349.670699998	6470472.4596
1818	22.98061	58.37061	2	5.149866581	18.618183136	3.5942032337	19.2425403595	0.00	0.00	440350.154299996	6470465.76869999
1819	22.98066	58.37041	1	5.149866581	18.618183136	3.5942032337	19.2425403595	57.22	43.00	440352.741300001	6470443.4512
1820	22.98069	58.3704	1	5.149866581	18.618183136	3.5942032337	19.2425403595	0.00	0.00	440354.479699999	6470442.31089999
1821	22.98069	58.37041	1	5.149866581	18.618183136	3.5942032337	19.2425403595	8.67	0.00	440354.496600002	6470443.42449999
1822	22.98071	58.37068	1.1	5.149866581	18.618183136	3.5942032337	19.2425403595	609.35	129.00	440356.123800002	6470473.4754
1823	22.98076	58.37067	1	5.149866581	18.618183136	3.5942032337	19.2425403595	630.21	47.00	440359.032399997	6470472.31729999
1824	22.98076	58.37067	1.3	5.149866581	18.618183136	3.5942032337	19.2425403595	53.15	0.00	440359.032399997	6470472.31729999
1825	22.98079	58.36971	1	5.149866581	18.618183136	3.5942032337	19.2425403595	103.56	0.00	440359.163199998	6470365.3799
1826	22.98079	58.36971	1	5.149866581	18.618183136	3.5942032337	19.2425403595	6.44	0.00	440359.163199998	6470365.3799
1827	22.98079	58.36971	1.5	5.149866581	18.618183136	3.5942032337	19.2425403595	49.77	23.50	440359.163199998	6470365.3799
1828	22.98081	58.37036	1.5	5.149866581	18.618183136	3.5942032337	19.2425403595	444.58	0.00	440361.433399997	6470437.7496
1829	22.98087	58.36705	1	5.1556301117	18.7423171997	3.594233036	19.3804759979	421.31	150.00	440359.343000002	6470069.07719999
1830	22.98087	58.37056	1	5.149866581	18.618183136	3.5942032337	19.2425403595	1521.66	0.00	440365.282499998	6470459.9693
1831	22.981	58.36703	0.7	5.1556301117	18.7423171997	3.594233036	19.3804759979	0.63	25.00	440366.9164	6470066.73429999
1832	22.98108	58.35935	4	5.1637482643	18.9274806976	3.5937838554	19.5895996094	0.00	0.00	440358.604699999	6469211.37819999
1833	22.98108	58.37051	1.2	5.149866581	18.618183136	3.5942032337	19.2425403595	0.00	0.00	440377.485100001	6470454.2144
1834	22.98112	58.35938	4	5.1637482643	18.9274806976	3.5937838554	19.5895996094	0.00	23.50	440360.996600002	6469214.6836
